"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"USA","United States","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1996","1996","PC","Percentage","0","Units",,,14.130396,,
"USA","United States","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1997","1997","PC","Percentage","0","Units",,,15.972065,,
"USA","United States","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1998","1998","PC","Percentage","0","Units",,,18.407491,,
"USA","United States","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1999","1999","PC","Percentage","0","Units",,,19.900953,,
"USA","United States","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2000","2000","PC","Percentage","0","Units",,,17.850578,,
"USA","United States","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2001","2001","PC","Percentage","0","Units",,,14.095625,,
"USA","United States","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2002","2002","PC","Percentage","0","Units",,,8.955046,,
"USA","United States","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2003","2003","PC","Percentage","0","Units",,,7.440373,,
"USA","United States","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2004","2004","PC","Percentage","0","Units",,,7.162782,,
"USA","United States","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2005","2005","PC","Percentage","0","Units",,,7.68699,,
"USA","United States","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2006","2006","PC","Percentage","0","Units",,,7.978147,,
"USA","United States","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2007","2007","PC","Percentage","0","Units",,,9.633548,,
"USA","United States","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2008","2008","PC","Percentage","0","Units",,,10.671595,,
"USA","United States","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2009","2009","PC","Percentage","0","Units",,,13.163359,,
"USA","United States","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2010","2010","PC","Percentage","0","Units",,,7.278795,,
"USA","United States","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2011","2011","PC","Percentage","0","Units",,,5.947749,,
"USA","United States","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2012","2012","PC","Percentage","0","Units",,,6.326571,,
"USA","United States","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2013","2013","PC","Percentage","0","Units",,,6.504043,,
"USA","United States","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2014","2014","PC","Percentage","0","Units",,,5.24498,,
"USA","United States","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2015","2015","PC","Percentage","0","Units",,,4.262686,,
"USA","United States","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2016","2016","PC","Percentage","0","Units",,,5.04977,,
"USA","United States","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2017","2017","PC","Percentage","0","Units",,,5.634293,,
"USA","United States","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2018","2018","PC","Percentage","0","Units",,,6.089312,,
"USA","United States","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2019","2019","PC","Percentage","0","Units",,,6.714265,,
"USA","United States","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2020","2020","PC","Percentage","0","Units",,,13.468151,,
"USA","United States","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2021","2021","PC","Percentage","0","Units",,,4.468045,,
"CAN","Canada","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1985","1985","PC","Percentage","0","Units",,,-0.985439,,
"CAN","Canada","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1986","1986","PC","Percentage","0","Units",,,-0.663221,,
"CAN","Canada","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1987","1987","PC","Percentage","0","Units",,,-1.289707,,
"CAN","Canada","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1988","1988","PC","Percentage","0","Units",,,-0.423908,,
"CAN","Canada","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1989","1989","PC","Percentage","0","Units",,,0.832524,,
"CAN","Canada","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1990","1990","PC","Percentage","0","Units",,,2.116394,,
"CAN","Canada","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1991","1991","PC","Percentage","0","Units",,,5.061814,,
"CAN","Canada","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1992","1992","PC","Percentage","0","Units",,,2.47692,,
"CAN","Canada","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1993","1993","PC","Percentage","0","Units",,,0.553356,,
"CAN","Canada","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1994","1994","PC","Percentage","0","Units",,,-0.868727,,
"CAN","Canada","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1995","1995","PC","Percentage","0","Units",,,0.215286,,
"CAN","Canada","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1996","1996","PC","Percentage","0","Units",,,-0.102015,,
"CAN","Canada","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1997","1997","PC","Percentage","0","Units",,,-0.321174,,
"CAN","Canada","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1998","1998","PC","Percentage","0","Units",,,0.508062,,
"CAN","Canada","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","1999","1999","PC","Percentage","0","Units",,,-0.228839,,
"CAN","Canada","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2000","2000","PC","Percentage","0","Units",,,0.558709,,
"CAN","Canada","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2001","2001","PC","Percentage","0","Units",,,2.17382,,
"CAN","Canada","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2002","2002","PC","Percentage","0","Units",,,0.439052,,
"CAN","Canada","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2003","2003","PC","Percentage","0","Units",,,0.482265,,
"CAN","Canada","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2004","2004","PC","Percentage","0","Units",,,0.220899,,
"CAN","Canada","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2005","2005","PC","Percentage","0","Units",,,2.25624,,
"CAN","Canada","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2006","2006","PC","Percentage","0","Units",,,2.055849,,
"CAN","Canada","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2007","2007","PC","Percentage","0","Units",,,1.41076,,
"CAN","Canada","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2008","2008","PC","Percentage","0","Units",,,1.893059,,
"CAN","Canada","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2009","2009","PC","Percentage","0","Units",,,4.913483,,
"CAN","Canada","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2010","2010","PC","Percentage","0","Units",,,0.244541,,
"CAN","Canada","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2011","2011","PC","Percentage","0","Units",,,0.968386,,
"CAN","Canada","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2012","2012","PC","Percentage","0","Units",,,1.1443,,
"CAN","Canada","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2013","2013","PC","Percentage","0","Units",,,1.596284,,
"CAN","Canada","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2014","2014","PC","Percentage","0","Units",,,2.258162,,
"CAN","Canada","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2015","2015","PC","Percentage","0","Units",,,0.780446,,
"CAN","Canada","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2016","2016","PC","Percentage","0","Units",,,0.186826,,
"CAN","Canada","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2017","2017","PC","Percentage","0","Units",,,-0.413738,,
"CAN","Canada","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2018","2018","PC","Percentage","0","Units",,,-1.280252,,
"CAN","Canada","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2019","2019","PC","Percentage","0","Units",,,0.017578,,
"CAN","Canada","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2020","2020","PC","Percentage","0","Units",,,12.910973,,
"CAN","Canada","T_NICTHRS","Non-ICT capital deepening","GRW","Annual growth/change","2021","2021","PC","Percentage","0","Units",,,-9.490768,,
"KOR","Korea","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1985","1985","PC","Percentage","0","Units",,,16.580849,,
"KOR","Korea","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1986","1986","PC","Percentage","0","Units",,,15.703861,,
"KOR","Korea","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1987","1987","PC","Percentage","0","Units",,,18.677329,,
"KOR","Korea","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1988","1988","PC","Percentage","0","Units",,,18.669534,,
"KOR","Korea","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1989","1989","PC","Percentage","0","Units",,,19.200339,,
"KOR","Korea","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1990","1990","PC","Percentage","0","Units",,,17.717559,,
"KOR","Korea","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1991","1991","PC","Percentage","0","Units",,,14.030888,,
"KOR","Korea","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1992","1992","PC","Percentage","0","Units",,,12.667853,,
"KOR","Korea","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1993","1993","PC","Percentage","0","Units",,,11.121493,,
"KOR","Korea","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1994","1994","PC","Percentage","0","Units",,,13.779328,,
"KOR","Korea","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1995","1995","PC","Percentage","0","Units",,,18.808123,,
"KOR","Korea","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1996","1996","PC","Percentage","0","Units",,,21.002357,,
"KOR","Korea","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1997","1997","PC","Percentage","0","Units",,,21.141856,,
"KOR","Korea","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1998","1998","PC","Percentage","0","Units",,,24.507066,,
"KOR","Korea","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","1999","1999","PC","Percentage","0","Units",,,18.969748,,
"KOR","Korea","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2000","2000","PC","Percentage","0","Units",,,23.53607,,
"KOR","Korea","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2001","2001","PC","Percentage","0","Units",,,19.021455,,
"KOR","Korea","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2002","2002","PC","Percentage","0","Units",,,16.633438,,
"KOR","Korea","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2003","2003","PC","Percentage","0","Units",,,13.137902,,
"KOR","Korea","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2004","2004","PC","Percentage","0","Units",,,7.262089,,
"KOR","Korea","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2005","2005","PC","Percentage","0","Units",,,8.167366,,
"KOR","Korea","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2006","2006","PC","Percentage","0","Units",,,7.271816,,
"KOR","Korea","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2007","2007","PC","Percentage","0","Units",,,9.652299,,
"KOR","Korea","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2008","2008","PC","Percentage","0","Units",,,8.898265,,
"KOR","Korea","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2009","2009","PC","Percentage","0","Units",,,6.808012,,
"KOR","Korea","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2010","2010","PC","Percentage","0","Units",,,4.15805,,
"KOR","Korea","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2011","2011","PC","Percentage","0","Units",,,5.296434,,
"KOR","Korea","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2012","2012","PC","Percentage","0","Units",,,5.180822,,
"KOR","Korea","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2013","2013","PC","Percentage","0","Units",,,5.793652,,
"KOR","Korea","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2014","2014","PC","Percentage","0","Units",,,6.390772,,
"KOR","Korea","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2015","2015","PC","Percentage","0","Units",,,6.510669,,
"KOR","Korea","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2016","2016","PC","Percentage","0","Units",,,6.474035,,
"KOR","Korea","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2017","2017","PC","Percentage","0","Units",,,8.2964,,
"KOR","Korea","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2018","2018","PC","Percentage","0","Units",,,6.861073,,
"KOR","Korea","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2019","2019","PC","Percentage","0","Units",,,6.211982,,
"KOR","Korea","T_ICTHRS","ICT capital deepening","GRW","Annual growth/change","2020","2020","PC","Percentage","0","Units",,,10.690173,,
"GBR","United Kingdom","T_GDPKSER","Capital productivity","GRW","Annual growth/change","1985","1985","PC","Percentage","0","Units",,,0.545814,,
"GBR","United Kingdom","T_GDPKSER","Capital productivity","GRW","Annual growth/change","1986","1986","PC","Percentage","0","Units",,,-0.209234,,
"GBR","United Kingdom","T_GDPKSER","Capital productivity","GRW","Annual growth/change","1987","1987","PC","Percentage","0","Units",,,1.061001,,
"GBR","United Kingdom","T_GDPKSER","Capital productivity","GRW","Annual growth/change","1988","1988","PC","Percentage","0","Units",,,0.201239,,
"GBR","United Kingdom","T_GDPKSER","Capital productivity","GRW","Annual growth/change","1989","1989","PC","Percentage","0","Units",,,-3.063333,,
"GBR","United Kingdom","T_GDPKSER","Capital productivity","GRW","Annual growth/change","1990","1990","PC","Percentage","0","Units",,,-4.290585,,
"GBR","United Kingdom","T_GDPKSER","Capital productivity","GRW","Annual growth/change","1991","1991","PC","Percentage","0","Units",,,-5.213304,,
"GBR","United Kingdom","T_GDPKSER","Capital productivity","GRW","Annual growth/change","1992","1992","PC","Percentage","0","Units",,,-3.522548,,
"GBR","United Kingdom","T_GDPKSER","Capital productivity","GRW","Annual growth/change","1993","1993","PC","Percentage","0","Units",,,-1.154683,,
"GBR","United Kingdom","T_GDPKSER","Capital productivity","GRW","Annual growth/change","1994","1994","PC","Percentage","0","Units",,,-1.216472,,
"GBR","United Kingdom","T_GDPKSER","Capital productivity","GRW","Annual growth/change","1995","1995","PC","Percentage","0","Units",,,-2.78994,,
"GBR","United Kingdom","T_GDPKSER","Capital productivity","GRW","Annual growth/change","1996","1996","PC","Percentage","0","Units",,,-1.891898,,
"GBR","United Kingdom","T_GDPKSER","Capital productivity","GRW","Annual growth/change","1997","1997","PC","Percentage","0","Units",,,3.566766,,
"GBR","United Kingdom","T_GDPKSER","Capital productivity","GRW","Annual growth/change","1998","1998","PC","Percentage","0","Units",,,1.160527,,
"GBR","United Kingdom","T_GDPKSER","Capital productivity","GRW","Annual growth/change","1999","1999","PC","Percentage","0","Units",,,0.836415,,
"GBR","United Kingdom","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2000","2000","PC","Percentage","0","Units",,,0.118095,,
"GBR","United Kingdom","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2001","2001","PC","Percentage","0","Units",,,-1.217409,,
"GBR","United Kingdom","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2002","2002","PC","Percentage","0","Units",,,-0.738767,,
"GBR","United Kingdom","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2003","2003","PC","Percentage","0","Units",,,0.494644,,
"GBR","United Kingdom","T_GDPKSER","Capital productivity","GRW","Annual growth/change","2004","2004","PC","Percentage","0","Units",,,0.029168,,
